Year,Model,Color,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2023,Platinum 4x4,Celestial Silver Metallic,73965,0.0,73965.0,At dealer,False,Available,7SVAAABA0PX013108,Cecil Atkission Toyota,TX
2023,Platinum 4x4,Celestial Silver Metallic,75465,1793.0,77258.0,At dealer,False,,7SVAAABA0PX017076,DCH Toyota of Oxnard,CA
2023,Limited 4x4,Lunar Rock,69265,0.0,69265.0,Port to dealer,False,DealerHold,7SVAAABA0PX017692,Heartland Toyota,WA
2023,Platinum 4x4,Wind Chill Pearl,75465,1274.0,76739.0,At dealer,False,,7SVAAABA0PX018034,Tom Wood Toyota,IN
2023,Platinum 4x4,Midnight Black Metallic,75465,0.0,75465.0,At dealer,False,Available,7SVAAABA0PX018485,Doenges Toyota,OK
2023,Capstone 4x4,Magnetic Gray Metallic,79865,1995.0,81860.0,Port to dealer,False,DealerHold,7SVAAABA0PX018504,Landers McLarty Toyota,TN
2023,Platinum 4x4,Supersonic Red,75465,0.0,75465.0,At dealer,False,Available,7SVAAABA0PX018597,Cornhusker Toyota,NE
2023,Platinum 4x4,Celestial Silver Metallic,75465,0.0,75465.0,Factory to port,False,Available,7SVAAABA0PX018602,Shottenkirk Toyota Weatherford,TX
2023,Platinum 4x4,Supersonic Red,75465,0.0,75465.0,Port to dealer,False,DealerHold,7SVAAABA0PX018678,Burien Toyota,WA
2023,Limited 4x4,Army Green,69265,0.0,69265.0,Port to dealer,False,Available,7SVAAABA0PX019460,Ron Tonkin Toyota,OR
2023,Limited 4x4,Army Green,69265,0.0,69265.0,At dealer,False,Available,7SVAAABA0PX020365,Jerry's Toyota,MD
2024,Platinum 4x4,Lunar Rock,76465,0.0,76465.0,Factory to port,False,Available,7SVAAABA0RX01A023,Limbaugh Toyota,AL
2024,Platinum 4x4,Celestial Silver Metallic,76865,499.0,77364.0,Factory to port,False,,7SVAAABA0RX01A264,Toyota San Luis Obispo,CA
2024,Limited 4x4,Wind Chill Pearl,70675,1978.0,72653.0,Factory to port,False,Available,7SVAAABA0RX01B494,Chuck Hutton Toyota,TN
2024,Limited 4x4,Wind Chill Pearl,70675,0.0,70675.0,Factory to port,False,Available,7SVAAABA0RX01B995,Dan Deery Toyota,IA
2024,SR5 4x4,Ice Cap,64275,0.0,64275.0,Factory to port,False,,7SVAAABA0RX01C001,Labadie Toyota,MI
2024,SR5 4x4,Celestial Silver Metallic,64275,0.0,64275.0,Factory to port,False,,7SVAAABA0RX01C192,Toyota of Santa Fe,NM
2024,Limited 4x4,Magnetic Gray Metallic,70675,0.0,70675.0,Factory to port,False,,7SVAAABA0RX01D018,Kolosso Toyota,WI
2024,Platinum 4x4,Wind Chill Pearl,76865,799.0,77664.0,Factory to port,False,,7SVAAABA0RX01D195,Steven Toyota,VA
2024,Platinum 4x4,Midnight Black Metallic,76465,0.0,76465.0,At dealer,False,Available,7SVAAABA0RX020708,Toyota of Seattle,WA
2024,Platinum 4x4,Wind Chill Pearl,76465,0.0,76465.0,Port to dealer,False,DealerHold,7SVAAABA0RX021681,Central Maine Toyota,ME
2024,Limited 4x4,Wind Chill Pearl,70275,0.0,70275.0,At dealer,False,DealerHold,7SVAAABA0RX022538,DARCARS Toyota,MD
2024,Limited 4x4,Wind Chill Pearl,70275,0.0,70275.0,At dealer,False,,7SVAAABA0RX022586,Mechanicsville Toyota,VA
2024,Capstone 4x4,Blueprint,80865,0.0,80865.0,At dealer,False,Available,7SVAAABA0RX022684,A-1 Toyota,CT
2024,Platinum 4x4,Lunar Rock,76465,0.0,76465.0,Port to dealer,True,DealerHold,7SVAAABA0RX023592,Earnhardt Toyota,AZ
2024,Platinum 4x4,Blueprint,76465,899.0,77364.0,At dealer,False,,7SVAAABA0RX024564,AutoNation Toyota Arapahoe,CO
